id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
18657209,private room and bath in the lower east side!,90824676,lauren,manhattan,east village,40.72288,-73.98342,private room,60,1,3,2017-08-27,0.12,1,0,Budget
18662619,renovated modern home ideal for a family!,13524368,richard,brooklyn,windsor terrace,40.65766,-73.97614,entire home/apt,275,3,8,2018-11-30,0.32,1,0,Luxury
18662664,spacious private room - newly renovated harlem apt,15578480,trisha,manhattan,harlem,40.81271,-73.94055,private room,75,2,21,2018-03-18,0.81,1,0,Budget
18662841,loft studio in clinton hill/bed-stuy brooklyn,30348931,adriana,brooklyn,bedford-stuyvesant,40.68626,-73.95918,entire home/apt,125,1,0,,0.0,1,0,Medium
18666583,cozy sleeping nook in the heart of brooklyn!,129723592,ashkon,brooklyn,crown heights,40.67404,-73.95616,private room,50,7,0,,0.0,1,0,Budget
18666975,"private, quiet, clean ny apt. 3mins to jfk airport",125557444,ada,queens,jamaica,40.6705,-73.77787,entire home/apt,80,1,22,2019-06-02,0.85,2,305,Budget
18667184,easy trip to manhattan!  large private garden!,129733507,mo,brooklyn,bedford-stuyvesant,40.68391,-73.95783,entire home/apt,200,3,4,2018-05-06,0.17,1,250,Medium
18667956,bushwick chef's house,71224013,heejun,brooklyn,bushwick,40.69445,-73.91161,private room,70,1,22,2019-07-01,0.85,1,331,Budget
18668037,private room in harlem-sublet or short term stay,127731553,roberto,manhattan,harlem,40.83168,-73.94743,private room,52,7,0,,0.0,1,0,Budget
18668571,beautiful apt w/terrace bushwick. 1block frm train,119170289,bam,brooklyn,bushwick,40.69517,-73.92541,entire home/apt,150,2,15,2019-06-23,0.59,2,0,Medium
18668594,bed-stuy artists retreat,14046877,kelley,brooklyn,bedford-stuyvesant,40.69087,-73.946,private room,63,3,0,,0.0,1,0,Budget
18669019,"entire apt – 2 br/1 ba – beautiful, block from l/m",23149564,dan,brooklyn,bushwick,40.69694,-73.91269,entire home/apt,100,7,0,,0.0,1,0,Medium
18669496,med. sized bdrm in historical house on staten isl.,128338539,reuben,staten island,stapleton,40.62981,-74.07998,private room,50,1,25,2019-07-06,1.03,4,73,Budget
18669801,huge private room in new york 10minute to midtown,119952908,meja hilde,queens,long island city,40.75172,-73.9379,private room,69,1,3,2017-05-30,0.12,1,0,Budget
18670480,sunny art + plant brownstone apartment,6356476,alexandra,brooklyn,bedford-stuyvesant,40.68988,-73.94137,entire home/apt,116,2,0,,0.0,1,0,Medium
18671835,private room with skyline view. near lga airport,129743937,win,queens,east elmhurst,40.75885,-73.86959,private room,44,1,141,2019-07-05,10.19,2,47,Budget
18672921,spacious yet cozy room in manhattan,64780571,lexi,manhattan,washington heights,40.84773,-73.93251,private room,60,3,2,2017-06-12,0.08,1,0,Budget
18673613,midtown west,7193271,robert,manhattan,hell's kitchen,40.75405,-73.99377,private room,180,1,7,2018-03-11,0.27,1,0,Medium
18674105,charming east village one bedroom,129794391,yinhang,manhattan,east village,40.72349,-73.9841,entire home/apt,95,3,2,2017-06-21,0.08,1,0,Budget
18675061,private room in beautiful uws - great location!,12033348,shirley,manhattan,upper west side,40.79978,-73.96797,private room,70,7,5,2017-07-04,0.19,1,0,Budget
18675083,lux apt,18408365,michele,manhattan,kips bay,40.74518,-73.97929,entire home/apt,275,3,0,,0.0,1,0,Luxury
18675215,modern sunny midtown gem,18838868,leah,manhattan,midtown,40.74452,-73.98163,entire home/apt,195,3,14,2018-09-22,0.58,1,0,Medium
18675599,large place bushwick with furniture,129812563,roodmy,brooklyn,bushwick,40.69416,-73.90816,private room,45,7,11,2017-09-20,0.42,1,0,Budget
18676837,"private room & entrance, two blocks from times sq!",64177548,david,manhattan,hell's kitchen,40.76,-73.98915,private room,135,3,65,2019-06-30,2.92,1,25,Medium
18680331,1 bedroom apartment in morningside heights!,71515912,mili,manhattan,morningside heights,40.80546,-73.96547,entire home/apt,145,7,2,2018-01-21,0.08,1,0,Medium
18682735,penthouse studio @ manhathan,10477693,crystal,manhattan,financial district,40.70738,-74.01281,entire home/apt,160,2,0,,0.0,1,0,Medium
18682763,spacious & charming apartment in bedstuy,13608839,jeffrey,brooklyn,bedford-stuyvesant,40.69471,-73.94225,entire home/apt,98,2,0,,0.0,1,0,Budget
18683699,"private, artsy room steps from prospect park!!",11881734,lauren,brooklyn,prospect-lefferts gardens,40.65475,-73.96186,private room,80,1,24,2017-12-11,0.92,1,0,Budget
18685854,peace and tranquility,129890157,pauline,bronx,baychester,40.87192,-73.84676,private room,60,1,0,,0.0,2,0,Budget
18686390,cozy studio in the heart of the east village,12540615,adam,manhattan,east village,40.72415,-73.98411,entire home/apt,128,1,13,2018-01-01,0.5,1,0,Medium
18686501,a quite full-size bed living room at upper west,63026371,john (tianqi),manhattan,upper west side,40.8012,-73.96693,shared room,55,2,0,,0.0,1,0,Budget
18686508,modest room in a quiet brooklyn home,129161153,hermann,brooklyn,east flatbush,40.6327,-73.93922,private room,60,1,5,2018-05-13,0.19,1,342,Budget
18686817,large bright friendly bedroom apartment,59407939,avrora,brooklyn,bensonhurst,40.60795,-73.98955,private room,89,1,5,2017-09-29,0.19,1,364,Budget
18688150,"""chill"" private 1br close to a,c,b,d,2,3",24906403,howard,manhattan,harlem,40.818,-73.94134,private room,60,2,51,2019-07-05,2.26,1,170,Budget
18689454,private sun-filled 1-bedroom apt with own backyard,327033,marc,brooklyn,bushwick,40.69207,-73.92331,entire home/apt,145,3,17,2019-05-25,0.66,2,0,Medium
18689588,sunny brooklyn studio: 25 min to central manhattan,127767,cara,brooklyn,bedford-stuyvesant,40.69171,-73.95374,entire home/apt,97,4,6,2018-08-18,0.24,1,0,Budget
18690466,spacious 2bed private rm close st.barnabashospital,127249880,emma,bronx,tremont,40.84594,-73.89358,private room,45,2,49,2019-05-26,1.95,2,324,Budget
18690651,private spacious bedroom in upper manhattan,68852295,aj,manhattan,harlem,40.8213,-73.95131,private room,50,7,0,,0.0,1,0,Budget
18690921,prime location/sunlit room,129927411,andrea,manhattan,little italy,40.71886,-73.99746,private room,110,1,166,2019-06-21,6.37,2,71,Medium
18691084,spacious and sunny room in williamsburg,30384022,cecilia,brooklyn,williamsburg,40.7107,-73.94295,private room,65,7,1,2017-12-24,0.05,1,0,Budget
18691204,luxury apt in williamsburg + huge private terrace,68472942,alex,brooklyn,williamsburg,40.70943,-73.95064,entire home/apt,175,3,3,2018-08-26,0.28,1,364,Medium
18691948,beautiful nyc bedroom and neighborhood!,41580455,marianel,manhattan,washington heights,40.85115,-73.93703,private room,80,4,4,2019-04-22,0.15,1,0,Budget
18692028,modern 3 bedroom apt in the heart of brooklyn,128707088,nazila,brooklyn,downtown brooklyn,40.70001,-73.98969,entire home/apt,325,2,94,2019-06-23,3.67,1,166,Luxury
18695104,quiet private room in manhattan lower east side,40225443,zhi and gloria,manhattan,lower east side,40.72008,-73.98268,private room,104,3,28,2017-11-11,1.07,1,0,Medium
18699576,1br in the heart of williamsburg,14885787,monica,brooklyn,williamsburg,40.71869,-73.95358,entire home/apt,150,2,2,2017-07-23,0.08,1,0,Medium
18700004,unfurnished 2 bedrooms for rent at the end of may!,130005087,adé,brooklyn,crown heights,40.67371,-73.94537,private room,85,5,0,,0.0,1,0,Budget
18701095,crown heights haven,130013537,ā.,brooklyn,crown heights,40.6746,-73.94549,private room,45,2,19,2018-07-06,0.73,1,0,Budget
18702075,clean and large bedroom in a private house,130021104,christoni,bronx,williamsbridge,40.87309,-73.86326,private room,60,1,5,2017-06-03,0.19,1,0,Budget
18704012,"great, light filled room with ensuite private bath",1038989,kung,brooklyn,williamsburg,40.7097,-73.94001,private room,120,2,3,2017-10-15,0.14,2,0,Medium
18704413,large private suite in classic brooklyn brownstone,130035533,linda,brooklyn,brooklyn heights,40.69364,-73.99467,entire home/apt,200,2,80,2019-06-28,3.14,1,271,Medium
18705087,times square studio,104691618,azi,manhattan,hell's kitchen,40.75725,-73.9959,entire home/apt,180,2,36,2019-06-20,1.4,1,2,Medium
18706173,great 2 bedroom suite in bed stuy,17859338,jacqueline,brooklyn,bedford-stuyvesant,40.68416,-73.9551,entire home/apt,160,3,59,2019-07-06,2.42,2,88,Medium
18706845,private budget room for awesome guests. #1,97018938,ude,brooklyn,canarsie,40.64005,-73.90916,private room,42,1,29,2018-02-02,1.13,2,35,Budget
18707214,sunny 2-bedroom in classic brooklyn brownstone,4370956,rachel,brooklyn,fort greene,40.6862,-73.96973,entire home/apt,175,3,3,2017-08-11,0.12,1,0,Medium
18707698,"west soho apartment, one bedroom",130062635,john,manhattan,soho,40.72667,-74.00179,entire home/apt,164,2,2,2017-06-04,0.08,1,0,Medium
18716289,"beautiful, spacious, luxury fort greene apartment",16575725,new,brooklyn,fort greene,40.69369,-73.98074,entire home/apt,120,2,7,2018-08-20,0.29,1,0,Medium
18716439,"beautiful, rustic 1bd in heart of willlamsburg!",6646682,daryen,brooklyn,williamsburg,40.71232,-73.96067,entire home/apt,88,4,6,2018-04-14,0.24,1,1,Budget
18718070,modern high ceiling loft,2434499,paul,brooklyn,bedford-stuyvesant,40.69121,-73.95265,entire home/apt,114,7,0,,0.0,1,0,Medium
18718195,private bedroom in manhattan,59117179,mariama,manhattan,roosevelt island,40.76364,-73.94881,private room,110,1,48,2019-06-20,1.86,1,342,Medium
18719129,"big room in queens, close to all...皇后区大房, 近超市､地铁",129942781,jiqiong,queens,rego park,40.72446,-73.85636,private room,60,3,46,2019-06-10,1.77,1,48,Budget
18719477,one bedroom in two bedroom,9472223,arthur,manhattan,harlem,40.80393,-73.95674,private room,55,7,0,,0.0,3,0,Budget
18719526,townhouse garden apartment - park block,20662116,"jeanne - aka, 'rindy'",brooklyn,park slope,40.66634,-73.97806,entire home/apt,165,4,41,2019-01-02,1.63,1,170,Medium
18719602,midtown convenience and modern comfort,66051549,jenny,manhattan,midtown,40.7523,-73.97287,private room,105,4,1,2017-07-30,0.04,1,0,Medium
18719762,amazing house 3 bedrooms 3 bathrooms.,52084781,ms. george,queens,glendale,40.69252,-73.89533,entire home/apt,150,3,22,2019-06-23,0.93,1,292,Medium
18721027,spacious nyc apartment with a view,47485343,claire,brooklyn,sunset park,40.65003,-74.00657,entire home/apt,75,3,2,2017-07-05,0.08,1,0,Budget
18721061,grdn 2bd sleeps 7 pvt. bath near train⭐mins to nyc,9285314,monica,brooklyn,bushwick,40.69453,-73.93053,private room,150,3,0,,0.0,1,93,Medium
18721209,bronx wakefield large furnished room,130185165,ms. h,bronx,wakefield,40.88702,-73.86575,private room,60,1,39,2019-07-01,1.57,1,360,Budget
18721845,home home sweet home,49360262,leah,queens,woodside,40.74204,-73.90639,private room,55,2,3,2017-05-28,0.12,1,0,Budget
18722146,"prime astoria apartment, beautiful and convenient",4621817,burcu,queens,astoria,40.75865,-73.91737,private room,150,2,2,2017-09-12,0.08,1,87,Medium
18722657,charming room in sunlit 3bd apt,28648021,nneka,brooklyn,crown heights,40.67615,-73.94752,private room,41,3,1,2017-05-21,0.04,1,0,Budget
18723095,financial near world trade center,130204296,anny,manhattan,financial district,40.70817,-74.00675,private room,115,1,5,2017-10-06,0.19,1,0,Medium
18728915,spacious bushwick studio,67895564,noah,brooklyn,bushwick,40.70373,-73.92848,entire home/apt,100,3,3,2018-11-25,0.12,1,0,Medium
18728971,huge williamsburg loft (true loft!),10113673,danni,brooklyn,williamsburg,40.71432,-73.95629,entire home/apt,155,2,2,2017-06-12,0.08,1,0,Medium
18729143,private bedroom in trendy williamsburg loft,643120,sam,brooklyn,williamsburg,40.71725,-73.9544,private room,52,5,111,2019-06-22,4.26,4,10,Budget
18729447,cosy bedroom in prime williamsburg,229109,jonathan,brooklyn,williamsburg,40.71365,-73.94822,private room,80,4,9,2018-12-21,0.36,2,36,Budget
18729985,bright  and cozy room 20 min away from manhattan,8076786,suri,brooklyn,sunset park,40.6589,-74.00018,private room,150,2,6,2019-03-23,0.27,3,365,Medium
18731641,the omaric,53560822,desmond,manhattan,harlem,40.82425,-73.9552,entire home/apt,95,2,49,2019-07-02,1.92,1,14,Budget
18732648,large private bedroom in cool williamsburg apt.,30487854,ben,brooklyn,williamsburg,40.71219,-73.96085,private room,50,5,16,2019-06-22,0.62,2,10,Budget
18734125,large industrial loft in bushwick,81066021,javerick,brooklyn,williamsburg,40.70608,-73.9313,entire home/apt,158,3,2,2017-07-22,0.08,2,324,Medium
18734320,"easy, comfortable and convenient!",100784323,kathleen,manhattan,washington heights,40.83543,-73.94372,private room,50,2,14,2018-09-01,0.54,1,0,Budget
18734427,"nice space in norwood, nyc",112239929,cherly,bronx,norwood,40.87315,-73.87925,private room,65,1,0,,0.0,1,0,Budget
18734568,"room in sunny, relaxing apartment in ft. george",130307692,mara,manhattan,washington heights,40.85618,-73.93085,private room,44,2,7,2017-07-23,0.27,1,0,Budget
18735563,furnished room available until june 4th,130319645,anton,brooklyn,sheepshead bay,40.60924,-73.95556,private room,30,1,0,,0.0,1,0,Budget
18735631,"charming 1 bedroom apartment in bushwick, brooklyn",123355776,carol,brooklyn,bushwick,40.70336,-73.92657,entire home/apt,184,1,29,2019-05-07,1.12,1,0,Medium
18736267,bright and tranquil apartment,10805053,devan,brooklyn,boerum hill,40.68602,-73.98311,entire home/apt,300,2,4,2018-11-12,0.37,1,311,Luxury
18736436,garden apartment of eden,130331205,robert,brooklyn,bedford-stuyvesant,40.68692,-73.94699,entire home/apt,99,2,7,2019-06-14,2.08,1,68,Budget
18736455,lexington av. zen garden apartment,2000711,ori & juanjo,brooklyn,bedford-stuyvesant,40.68924,-73.92818,entire home/apt,137,5,86,2019-07-07,3.34,1,191,Medium
18736484,minutes from jfk airport and famous mall,128086219,hannah,queens,rosedale,40.65219,-73.73729,private room,49,2,61,2019-03-25,2.36,2,65,Budget
18736642,super spacious and sunny top-floor 1br in brooklyn,16481892,ben,brooklyn,prospect-lefferts gardens,40.66325,-73.94978,entire home/apt,75,7,0,,0.0,1,0,Budget
18737053,"private, cute, and cozy studio close to the subway",182461,jose,queens,ozone park,40.67555,-73.85653,private room,39,2,21,2019-06-01,0.81,2,0,Budget
18737220,artists studio,7425132,irina,brooklyn,kensington,40.63491,-73.96796,entire home/apt,59,5,7,2019-06-14,0.8,1,140,Budget
18737235,brooklyn garden apartment,45763784,julio,brooklyn,clinton hill,40.68307,-73.96595,entire home/apt,229,5,11,2019-05-28,1.22,2,0,Medium
18738138,huge room with private bathroom in east harlem!,68762417,simon,manhattan,east harlem,40.79376,-73.94679,private room,125,1,19,2019-06-21,0.73,4,115,Medium
18745141,comfy private bedroom,22384027,shahana,brooklyn,crown heights,40.67064,-73.9178,private room,39,1,41,2019-06-14,1.57,10,218,Budget
18745314,cozy studio apartment in harlem/ manhattan area,37078449,kim,manhattan,harlem,40.80722,-73.95614,entire home/apt,130,1,2,2017-05-23,0.08,1,0,Medium
18745767,large bright artistic apartment,2469662,ruthie,brooklyn,bushwick,40.70249,-73.93025,entire home/apt,80,2,5,2018-07-16,0.19,1,0,Budget
18746696,"one bedroom-one bathroom in greenpoint, brooklyn.",1485117,matt,brooklyn,greenpoint,40.72186,-73.94588,entire home/apt,125,2,8,2017-12-30,0.31,1,0,Medium
18747972,moore st. bushwick loft,130400901,halliday,brooklyn,williamsburg,40.70398,-73.93298,entire home/apt,185,2,39,2018-12-27,1.5,1,0,Medium
18748170,private bedroom in large sunny 3 br/2ba,493545,jennifer,brooklyn,crown heights,40.67305,-73.94788,private room,90,1,3,2018-11-11,0.34,2,179,Budget
18750505,nicely appointed studio with alcove for bed,8010331,ashley,manhattan,east harlem,40.80324,-73.9352,entire home/apt,120,2,8,2019-05-29,0.34,1,11,Medium
18750597,"huge brooklyn brownstone living, close to it all.",8993084,kimberly,brooklyn,bedford-stuyvesant,40.69023,-73.95428,private room,0,4,1,2018-01-06,0.05,4,28,Budget
18751192,room with unbeatable manhattan skyline view,6676046,kaila,brooklyn,greenpoint,40.72463,-73.95227,private room,65,5,3,2018-06-12,0.13,1,0,Budget
18751261,"park, subway & all conveniences",130452689,meredith,brooklyn,greenpoint,40.72357,-73.95057,entire home/apt,225,2,2,2018-08-22,0.09,1,34,Medium
18751687,private room with private bathroom,73214623,salah,brooklyn,williamsburg,40.71627,-73.93957,private room,100,7,1,2019-03-24,0.28,1,365,Medium
18752307,the regal crash suite,130461656,king,manhattan,harlem,40.81372,-73.95612,entire home/apt,195,1,51,2019-05-22,1.96,1,67,Medium
18753406,large king size bed private entrance 5 mins to nyc,51459559,rossana,queens,astoria,40.75777,-73.91577,private room,69,5,17,2018-06-03,0.65,2,208,Budget
18753411,private room 2 blocks from central park / uws,109106746,omer,manhattan,upper west side,40.79948,-73.96314,private room,75,1,5,2017-06-23,0.2,1,0,Budget
18753645,beautiful brooklyn apartment! newly renovated!,130473272,carla,brooklyn,prospect heights,40.6806,-73.97164,entire home/apt,150,2,140,2019-06-27,5.61,1,94,Medium
18755777,nice and fully furnished room in staten island,130493959,ely,staten island,port richmond,40.63748,-74.13496,private room,40,1,63,2019-05-27,2.42,1,343,Budget
18755951,cute studio in perfect location near union square,130496399,amy,manhattan,east village,40.73193,-73.98861,entire home/apt,200,3,0,,0.0,1,0,Medium
18756112,luxury 1 bed apt- central park view,119838600,lu,manhattan,upper west side,40.7932,-73.96385,entire home/apt,260,3,1,2017-09-22,0.05,1,0,Luxury
18758108,sunlit room w/ private bath @ upper west manhattan,101304664,shuting,manhattan,upper west side,40.80225,-73.96633,private room,60,3,4,2017-09-04,0.15,1,16,Budget
18758370,genie's lamp garden apartment,130524170,tracy,brooklyn,south slope,40.66615,-73.98554,entire home/apt,150,2,88,2019-02-23,3.53,1,0,Medium
